id,supplier_code,supplier_stock_level,supplier_backorder_eta,MSKU,ASIN,UPC,MPN,supplier_map_price,adjusted_supplier_unit_price,supplier_unit_price,supplier_pack_size,supplier_sold_by_increments,supplier_case_size,supplier_notes,supplier_item_description,supplier_unit_shipping_weight_in_pounds,supplier_status_code,misc1,misc2,misc3,misc4,misc5,supplier_sku,supplier_upcharge_pct,supplier_backorder_qty,brand,MSRP,updated_at,supplier_id,uploaded_at,case_upc,category_code,shelf_life
678638,ID1,24,NULL,NULL,NULL,00037000795544,NULL,NULL,3.54,10.620000000000001,1,3,6,12Z,"Old Spice Shampoo/Conditioner Valcano with Charcol Removing Mens Shampoo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103535,NULL,NULL,NULL,5.69,"2020-03-11 12:26:34.652196",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678639,ID1,18,NULL,NULL,NULL,00602406611851,NULL,NULL,12.05,36.150000000000006,1,3,3,24Z,"Village Candle Decor Collection Mulled Cider 24z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103543,NULL,NULL,"Village Candle",19.99,"2020-03-11 12:26:34.652259",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678640,ID1,64,NULL,NULL,NULL,00602406611783,NULL,NULL,12.05,36.150000000000006,1,3,3,24Z,"Village Candle Decor Collection Tropical Getaway 24z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103594,NULL,NULL,"Village Candle",19.99,"2020-03-11 12:26:34.652325",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678641,ID1,0,NULL,NULL,NULL,00888849005956,NULL,NULL,1.75,21,1,12,144,2.12Z,"QUEST PROTIEN BAR BIRTHDAY CAKE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103624,NULL,NULL,Quest,2.89,"2020-03-11 12:26:34.652389",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678642,ID1,24,NULL,NULL,NULL,00071249164433,NULL,NULL,5.04,5.04,1,1,12,1CT,"LOREAL ROOT RESCUE DARK BROWN #4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103640,NULL,NULL,NULL,8.19,"2020-03-11 12:26:34.652452",30,"2020-04-30 15:04:56.140122",NULL,NULL,NULL
678643,ID1,136,NULL,NULL,NULL,00602406611684,NULL,NULL,10.04,30.119999999999997,1,3,3,18Z,"Village Candle Decor Collection Balsam Fir 18z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103675,NULL,NULL,NULL,16.99,"2020-03-11 12:26:34.652516",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678644,ID1,12,NULL,NULL,NULL,00602406611547,NULL,NULL,10.04,30.119999999999997,1,3,3,18Z,"Village Candle Decor Collection Black Bamboo 18z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103683,NULL,NULL,NULL,16.99,"2020-03-11 12:26:34.652579",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678645,ID1,19,NULL,NULL,NULL,00689191512037,NULL,NULL,6.58,19.740000000000002,1,3,12,32Z,"DR WOODS CASTILE ALMOND SOAP 32Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103691,NULL,NULL,"Dr. Woods",10.59,"2020-03-11 12:26:34.652643",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678646,ID1,91,NULL,NULL,NULL,00689191512044,NULL,NULL,6.58,19.740000000000002,1,3,12,32Z,"DR WOODS CASTILE TEA TREE SOAP 32Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103705,NULL,NULL,"Dr. Woods",10.59,"2020-03-11 12:26:34.652706",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678647,ID1,24,NULL,NULL,NULL,00381370092131,NULL,NULL,1.03,3.09,1,3,36,55YD,"Johnson & Johnson Reach Waxed Dental Floss 55 yds",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103713,NULL,NULL,Johnson&Johnson,1.69,"2020-03-11 12:26:34.652770",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678648,ID1,24,NULL,NULL,NULL,00602406614302,NULL,NULL,10.04,30.119999999999997,1,3,3,18Z,"Village Candle Decor Collection Apple Pumpkin 18z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103731,NULL,NULL,"Village Candle",16.99,"2020-03-11 12:26:34.652833",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678649,ID1,0,NULL,NULL,NULL,00048582001558,NULL,NULL,5.39,16.169999999999998,1,3,36,1.5Z,"Biotene Mouth Spray",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103780,NULL,NULL,Biotene,8.69,"2020-03-11 12:26:34.652897",30,"2020-06-22 03:51:19.085215",NULL,NULL,NULL
678650,ID1,0,NULL,NULL,NULL,00310158830900,NULL,NULL,5.63,16.89,1,3,12,4Z,"SENSODYNE PRONAMEL MULTI ACTION TOOTHPASTE 4Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103799,NULL,NULL,Sensodyne,8.99,"2020-03-11 12:26:34.652968",30,"2020-06-22 03:51:19.085215",NULL,NULL,NULL
678651,ID1,158,NULL,NULL,NULL,00060258422016,NULL,NULL,23.85,23.85,1,1,4,1CT,"Brita Faucet System Water Filter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103802,NULL,NULL,Brita,39.59,"2020-03-11 12:26:34.653032",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678652,ID1,20,NULL,NULL,NULL,00741393132328,NULL,NULL,12.48,49.92,1,4,4,EA,"EP POUR OVER COFFEE DRIPPER/MUG SET CEREMIC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103837,NULL,NULL,Epoca,24.99,"2020-03-11 12:26:34.653098",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678653,ID1,249,NULL,NULL,NULL,00018515272430,NULL,NULL,3.27,9.81,1,3,24,3.5OZ,"PLUS WHITE TP WH FLR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103853,NULL,NULL,"Plus White",5.29,"2020-03-11 12:26:34.653162",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678654,ID1,51,NULL,NULL,NULL,00071249164457,NULL,NULL,5.04,5.04,1,1,12,1CT,"LOREAL ROOT RESCUE MEDIUM BROWN #5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103861,NULL,NULL,L'Oreal,8.19,"2020-03-11 12:26:34.653242",30,"2020-04-30 15:04:56.140122",NULL,NULL,NULL
678655,ID1,0,NULL,NULL,NULL,00036800423473,NULL,NULL,10.46,10.46,1,1,24,600CT,"TC VIT D3 2000IU NATURAL 600CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103871,NULL,NULL,NULL,17.99,"2020-03-11 12:26:34.653307",30,"2020-04-30 14:40:03.382430",NULL,NULL,NULL
678656,ID1,13,NULL,NULL,NULL,00043168918404,NULL,NULL,1.77,5.3100000000000005,1,3,60,40GC2,"GE 40W CC GLOBE SB CD2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103896,NULL,NULL,GeneralElectric,3.59,"2020-03-11 12:26:34.653373",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678657,ID1,24,NULL,NULL,NULL,00043168910316,NULL,NULL,1.77,5.3100000000000005,1,3,60,"2 PK","GE 60W CC GLOBE SB CD2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103926,NULL,NULL,GeneralElectric,3.59,"2020-03-11 12:26:34.653440",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678658,ID1,24,NULL,NULL,NULL,00602406615538,NULL,NULL,10.04,30.119999999999997,1,3,3,18Z,"Village Candle Decor Collection Cinnamon Spice 18z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103934,NULL,NULL,"Village Candle",16.99,"2020-03-11 12:26:34.653504",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678659,ID1,13,NULL,NULL,NULL,00036800423503,NULL,NULL,8.58,8.58,1,1,12,500CT,"TC CALCIUM600+VITD800IU TABS 500CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103985,NULL,NULL,NULL,15.99,"2020-03-11 12:26:34.653567",30,"2020-04-30 14:40:03.382430",NULL,NULL,NULL
678660,ID1,24,NULL,NULL,NULL,00310310320249,NULL,NULL,2.15,6.449999999999999,1,3,24,4.2Z,"Paw Patrol Anticavity Floride Toothpaste Bubblegum 4.2 Ounce",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103993,NULL,NULL,Orajel,3.49,"2020-03-11 12:26:34.653631",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678661,ID1,0,NULL,NULL,NULL,00074676630502,NULL,NULL,7.36,22.080000000000002,1,3,12,1CT,"MUELLER SPORT ADJUSTABLE ELBOW SUPPORT 1CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104019,NULL,NULL,"Muller Sport",11.89,"2020-03-11 12:26:34.653695",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678662,ID1,6,NULL,NULL,NULL,00036800423534,NULL,NULL,26.34,26.34,1,1,24,100CT,"TC VIT COQ-10 SOFTGELS 100CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104035,NULL,NULL,NULL,42.99,"2020-03-11 12:26:34.653758",30,"2020-04-30 14:40:03.382430",NULL,NULL,NULL
678663,ID1,156,NULL,NULL,NULL,00766878000916,NULL,NULL,7.92,23.759999999999998,1,3,24,1CT,"ARM & HAMMER TRULY RADIANT SPINBRUSH 1CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104051,NULL,NULL,Spinbrush,12.79,"2020-03-11 12:26:34.653822",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678664,ID1,22,NULL,NULL,NULL,00074676644110,NULL,NULL,10.3,30.900000000000002,1,3,12,1CT,"MUELLER SPORT ADJUSTABLE KNEE SUPPORT 1CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104078,NULL,NULL,"Muller Sport",16.59,"2020-03-11 12:26:34.653885",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678665,ID1,232,NULL,NULL,NULL,00071249164464,NULL,NULL,5.04,5.04,1,1,12,1CT,"LOREAL ROOT RESCUE MEDIUM GOLDEN BROWN #5G",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104094,NULL,NULL,L'Oreal,8.19,"2020-03-11 12:26:34.653950",30,"2020-04-30 15:04:56.140122",NULL,NULL,NULL
678666,ID1,3,NULL,NULL,NULL,00074676612706,NULL,NULL,6.65,19.950000000000003,1,3,12,4PK,"MUELLER SPORT MTAPE ATHLETIC TAPE 4PACK",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104116,NULL,NULL,"Muller Sport",10.69,"2020-03-11 12:26:34.654015",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678667,ID1,10,NULL,NULL,NULL,00074676651811,NULL,NULL,8.92,17.84,1,2,12,1CT,"MUELLER ADJUSTABLE ANKLE STABILIZER  1CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104124,NULL,NULL,"Muller Sport",14.39,"2020-03-11 12:26:34.654078",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678668,ID1,13,NULL,NULL,NULL,00365197201044,NULL,NULL,6.72,20.16,1,3,24,4Z,"EMETROL CHERRY 4Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104132,NULL,NULL,Emetrol,10.79,"2020-03-11 12:26:34.654142",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678669,ID1,3,NULL,NULL,NULL,00602406611530,NULL,NULL,10.04,30.119999999999997,1,3,3,18Z,"Village Candle Decor Collection Mulled Cider 18z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104140,NULL,NULL,"Village Candle",16.99,"2020-03-11 12:26:34.654206",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678670,ID1,17,NULL,NULL,NULL,00074676627120,NULL,NULL,10.11,30.33,1,3,12,1CT,"MUELLERS SPORT THUMB STABILIZER REVERSABLE 1CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104175,NULL,NULL,"Muller Sport",16.29,"2020-03-11 12:26:34.654269",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678671,ID1,29,NULL,NULL,NULL,00076645027412,NULL,NULL,1.69,5.07,1,3,24,EA,"SZ LEARN THE ALPHABET LITTLE GET READY BOOK",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104205,NULL,NULL,"School Zone",2.99,"2020-03-11 12:26:34.654334",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678672,ID1,24,NULL,NULL,NULL,00602406611455,NULL,NULL,10.04,30.119999999999997,1,3,3,18Z,"Village Candle Decor Collection Tropical Getaway 18z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104213,NULL,NULL,NULL,16.99,"2020-03-11 12:26:34.654398",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678673,ID1,5,NULL,NULL,NULL,00074676651118,NULL,NULL,6.51,19.53,1,3,12,1CT,"MUELLER SPORT ADJUSTABLE ANKLE SUPPORT 1CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104221,NULL,NULL,"Muller Sport",10.49,"2020-03-11 12:26:34.654462",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678674,ID1,0,NULL,NULL,NULL,00033200186816,NULL,NULL,3.17,9.51,1,3,12,4.3Z,"ARM & HAMMER TRULY RADIANT WHITENING & STRENGTHENING TOOTHPASTE  4.3Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104231,NULL,NULL,Arm&Hammer,4.99,"2020-03-11 12:26:34.654528",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678675,ID1,24,NULL,NULL,NULL,00602406611677,NULL,NULL,10.04,30.119999999999997,1,3,3,18Z,"VC CNDL JAR DECOR FROZEN MARGARITA 18Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104248,NULL,NULL,"Village Candle",16.99,"2020-03-11 12:26:34.654592",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678676,ID1,0,NULL,NULL,NULL,00074676672113,NULL,NULL,18.32,54.96,1,3,8,1CT,"MUELLER SPORT ADJUSTABLE LUMBAR BACK BRACE 1CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104256,NULL,NULL,"Muller Sport",29.49,"2020-03-11 12:26:34.654656",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678677,ID1,23,NULL,NULL,NULL,00037000782940,NULL,NULL,5.6,16.799999999999997,1,3,6,12.8Z,"Head and Shoulders 2n1 Full Thick Shampoo & Conditioner",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104272,NULL,NULL,"Head & Shoulder",8.99,"2020-03-11 12:26:34.654720",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678678,ID1,34,NULL,NULL,NULL,00074676610115,NULL,NULL,1.66,4.9799999999999995,1,3,12,1CT,"MUELLER MTAPE SINGLE ROLL  1.5"X10YARDS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104280,NULL,NULL,"Muller Sport",2.69,"2020-03-11 12:26:34.654783",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678679,ID1,24,NULL,NULL,NULL,00602406503071,NULL,NULL,2.88,23.04,1,8,8,EA,"VC MELTS BALSAM FIR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104299,NULL,NULL,"Village Candle",4.99,"2020-03-11 12:26:34.654847",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678680,ID1,24,NULL,NULL,NULL,00602406502883,NULL,NULL,2.88,23.04,1,8,8,EA,"VC MELTS BLACK BAMBOO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104302,NULL,NULL,"Village Candle",4.99,"2020-03-11 12:26:34.654913",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678681,ID1,0,NULL,NULL,NULL,00602406502326,NULL,NULL,2.88,23.04,1,8,8,EA,"VC MELTS MULLED CIDER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104310,NULL,NULL,"Village Candle",4.99,"2020-03-11 12:26:34.654977",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678682,ID1,9,NULL,NULL,NULL,00074676437149,NULL,NULL,1.92,5.76,1,3,12,1CT,"MUELLER SPORT MWRAP PINK  1CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104329,NULL,NULL,"Muller Sport",3.19,"2020-03-11 12:26:34.655041",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678683,ID1,20,NULL,NULL,NULL,00602406501350,NULL,NULL,2.88,23.04,1,8,8,EA,"VC MELTS CRISP APPLE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104337,NULL,NULL,"Village Candle",4.99,"2020-03-11 12:26:34.655105",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678684,ID1,9,NULL,NULL,NULL,00074676437026,NULL,NULL,1.92,5.76,1,3,12,1CT,"MUELLER SPORT MWRAP GOLD 1CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104345,NULL,NULL,"Muller Sport",3.19,"2020-03-11 12:26:34.655168",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678685,ID1,0,NULL,NULL,NULL,00602406501848,NULL,NULL,2.88,2.88,1,1,8,"2.2 OZ","Village Candle Warm Apple Pie Melts 2.2oz",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104353,NULL,NULL,"Village Candle",4.99,"2020-03-11 12:26:34.655232",30,"2020-03-25 14:22:56.555842",NULL,NULL,NULL
678686,ID1,24,NULL,NULL,NULL,00071249164471,NULL,NULL,5.04,5.04,1,1,12,1CT,"LOREAL ROOT RESCUE LIGHT BROWN #6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104361,NULL,NULL,L'Oreal,8.19,"2020-03-11 12:26:34.655296",30,"2020-04-30 15:04:56.140122",NULL,NULL,NULL
678687,ID1,0,NULL,NULL,NULL,00022796914217,NULL,NULL,5.43,16.29,1,3,6,13Z,"Organix Shampoo Hydrate & Defrizz Kukui Oil. 13Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104371,NULL,NULL,NULL,8.79,"2020-03-11 12:26:34.655359",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678688,ID1,24,NULL,NULL,NULL,00036800620636,NULL,NULL,2.87,2.87,1,1,24,12Z,"TC MULTI-PURPOSE SOLUTION NO-RUB COMFORT FORMULA 12Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104388,NULL,NULL,TopCare,5.79,"2020-03-11 12:26:34.655423",30,"2020-04-30 14:40:03.382430",NULL,NULL,NULL
678689,ID1,24,NULL,NULL,NULL,00602406502937,NULL,NULL,2.88,23.04,1,8,8,EA,"VC MELTS ORANGE CINNAMON",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104396,NULL,NULL,"Village Candle",4.99,"2020-03-11 12:26:34.655486",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678690,ID1,9,NULL,NULL,NULL,00074676437194,NULL,NULL,1.92,5.76,1,3,12,1CT,"MUELLER SPORT MWRAP AQUA 1CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104426,NULL,NULL,"Muller Sport",3.19,"2020-03-11 12:26:34.655555",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678691,ID1,0,NULL,NULL,NULL,00602406501794,NULL,NULL,2.88,2.88,1,1,8,EA,"VC MELTS SUMMER SLICES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104469,NULL,NULL,"Village Candle",4.99,"2020-03-11 12:26:34.655619",30,"2020-03-23 13:56:16.858290",NULL,NULL,NULL
678692,ID1,49,NULL,NULL,NULL,00602406502951,NULL,NULL,2.88,23.04,1,8,8,EA,"VC MELTS SUMMER BREEZE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104485,NULL,NULL,"Village Candle",4.99,"2020-03-11 12:26:34.655682",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678693,ID1,0,NULL,NULL,NULL,00074676430713,NULL,NULL,1.92,5.76,1,3,12,1CT,"MUELLER SPORT MWRAP WHITE 1CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104507,NULL,NULL,"Muller Sport",3.19,"2020-03-11 12:26:34.655746",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678694,ID1,168,NULL,NULL,NULL,00012044040492,NULL,NULL,3.54,10.620000000000001,1,3,6,12Z,"Old Spice 2N1 Swagger 12Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104531,NULL,NULL,"Old Spice",5.69,"2020-03-11 12:26:34.655822",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678695,ID1,19,NULL,NULL,NULL,00012044040263,NULL,NULL,5.72,17.16,1,3,12,2.64Z,"Old Spice Unruly Paste 2.64Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104574,NULL,NULL,"Old Spice",9.19,"2020-03-11 12:26:34.655886",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678696,ID1,0,NULL,NULL,NULL,00074676437064,NULL,NULL,1.92,5.76,1,3,12,1CT,"MUELLER SPORT MWRAP NATURAL 1CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104590,NULL,NULL,"Muller Sport",3.19,"2020-03-11 12:26:34.655950",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678697,ID1,4,NULL,NULL,NULL,00036800423589,NULL,NULL,12.91,12.91,1,1,24,240CT,"TC VIT SKIN HAIR NAIL TABS 240CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104612,NULL,NULL,NULL,21.99,"2020-03-11 12:26:34.656014",30,"2020-04-30 14:40:03.382430",NULL,NULL,NULL
678698,ID1,0,NULL,NULL,NULL,00022796914224,NULL,NULL,5.43,16.29,1,3,6,13Z,"Organix Conditioner Hydrate & Defrizz Kukui Oil  13Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104698,NULL,NULL,NULL,8.79,"2020-03-11 12:26:34.656078",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678699,ID1,24,NULL,NULL,NULL,00075609000942,NULL,NULL,7.19,21.57,1,3,12,4Z,"Oil Of Olay Uv Protection",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104760,NULL,NULL,Olay,10.99,"2020-03-11 12:26:34.656142",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678700,ID1,0,NULL,NULL,NULL,00074676437156,NULL,NULL,1.92,5.76,1,3,12,1CT,"MUELLER SPORT MWRAP BLUE 1CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104809,NULL,NULL,"Muller Sport",3.19,"2020-03-11 12:26:34.656206",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678701,ID1,9,NULL,NULL,NULL,00074676407128,NULL,NULL,1.92,5.76,1,3,12,1CT,"MUELLER SPORT MWRAP PURPLE 1CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104817,NULL,NULL,"Muller Sport",3.19,"2020-03-11 12:26:34.656270",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678702,ID1,82,NULL,NULL,NULL,00696486329508,NULL,NULL,5.31,15.93,1,3,12,EA,"Indestructible Rubber Ball Dog Toy "made In The Usa" Lifetime Guarantee",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104825,NULL,NULL,"RUFF DAWG",9.99,"2020-03-11 12:26:34.656334",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678703,ID1,24,NULL,NULL,NULL,00032700942670,NULL,NULL,5.51,33.06,1,6,48,1.16OZ,"HZ UG PLUS DOG FLEA COLLAR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104833,NULL,NULL,Hartz,9.99,"2020-03-11 12:26:34.656397",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678704,ID1,24,NULL,NULL,NULL,00032700942687,NULL,NULL,5.51,33.06,1,6,48,0.6OZ,"Hartz Ultra Guard Plus Cat/Kitten Flea Collar 0.6oz",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104841,NULL,NULL,Hartz,9.99,"2020-03-11 12:26:34.656461",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678705,ID1,3,NULL,NULL,NULL,00074676437071,NULL,NULL,1.92,5.76,1,3,12,1CT,"MUELLER SPORT MWRAP BLACK 1CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104868,NULL,NULL,"Muller Sport",3.19,"2020-03-11 12:26:34.656524",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678706,ID1,10,NULL,NULL,NULL,00036800417687,NULL,NULL,3.41,10.23,1,3,48,EA,"PAWS PLUSH LION AND LEOPARD WITH LG SQUEAKER 7IN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104876,NULL,NULL,Paws,6.79,"2020-03-11 12:26:34.656588",30,"2020-06-22 03:51:19.085215",NULL,NULL,NULL
678707,ID1,36,NULL,NULL,NULL,00036800398443,NULL,NULL,3.59,10.77,1,3,48,EA,"PAWS REALISTIC PLUSH BIRD ASSORTMENT DOG TOY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104884,NULL,NULL,Paws,5.79,"2020-03-11 12:26:34.656654",30,"2020-06-22 03:51:19.085215",NULL,NULL,NULL
678708,ID1,51,NULL,NULL,NULL,00037000889106,NULL,NULL,7.32,21.96,1,3,12,"1 KIT","CLAIROL AGE DEFY MEDIUM BROWN  #5  1KIT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104914,NULL,NULL,NULL,11.79,"2020-03-11 12:26:34.656721",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678709,ID1,84,NULL,NULL,NULL,00070275051328,NULL,NULL,6.98,20.94,1,3,6,"36 OZ","Whink Rust Oxy Stain Remover Multi - Surface Powder",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104922,NULL,NULL,whink,12.99,"2020-03-11 12:26:34.656784",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678710,ID1,26,NULL,NULL,NULL,00076645050144,NULL,NULL,1.69,5.07,1,3,12,EA,"SZ GO FISH GAME CARDS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104957,NULL,NULL,"School Zone",2.99,"2020-03-11 12:26:34.656848",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678711,ID1,55,NULL,NULL,NULL,00071169762009,NULL,NULL,3.41,10.23,1,3,12,EA,"BC EASY WRITER FOOD DECOR 4CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,104991,NULL,NULL,"Betty Crocker",5.99,"2020-03-11 12:26:34.656920",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678712,ID1,11,NULL,NULL,NULL,00074676437170,NULL,NULL,1.92,5.76,1,3,12,1CT,"MUELLER SPORT MWRAP LIME  1CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105007,NULL,NULL,"Muller Sport",3.19,"2020-03-11 12:26:34.656985",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678713,ID1,24,NULL,NULL,NULL,00036800007239,NULL,NULL,7.76,7.76,1,1,24,.34Z,"TC FLUTICASONE SPRAY 60 SPRAY .34Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105147,NULL,NULL,TopCare,15.99,"2020-03-11 12:26:34.657049",30,"2020-04-30 14:40:03.382430",NULL,NULL,NULL
678714,ID1,0,NULL,NULL,NULL,00710320500554,NULL,NULL,7.41,7.41,1,1,36,1CT,"Live, Laugh, Love Garden Flag 13.5"x18.5" Impression",NULL,NULL,NULL,NULL,NULL,NULL,NULL,105228,NULL,NULL,"Breeze Decor",12.99,"2020-03-11 12:26:34.657112",30,"2020-06-25 16:25:15.784565",NULL,NULL,NULL
